gender,height,weight,age,color,occupation,race,hair,titan,loveHistoria,eyes,loyalty,humor,fighting,intelligence,willpower,execution,passion,coordination,rationality,isReiner
2,159,55,40,3,3,3,3,1,2,3,10,10,2,0,9,10,7,9,8,0
2,155,108,55,3,2,1,1,1,2,2,9,1,10,8,10,9,8,10,5,0
2,144,78,52,2,3,3,3,2,1,2,10,6,6,7,7,3,10,0,0,0
2,169,64,38,3,3,3,1,2,2,3,3,5,3,10,5,2,10,8,10,0
2,189,42,41,1,3,2,1,2,2,2,7,9,2,9,10,8,7,5,7,0
2,168,76,16,2,2,3,2,1,1,2,1,10,1,1,9,0,1,3,3,0
1,165,72,59,1,3,3,3,2,2,3,5,9,10,2,5,0,7,0,3,0
1,173,112,41,1,2,3,3,2,2,1,3,1,3,2,1,9,6,10,10,0
2,158,107,52,1,2,1,2,1,2,3,9,6,8,10,10,0,5,0,0,0
2,171,46,49,2,2,3,1,1,1,1,2,5,7,7,4,7,6,7,8,0
2,154,126,44,3,1,3,2,2,2,3,6,1,3,1,0,5,9,1,7,0
2,178,128,33,1,3,2,2,2,1,3,5,1,4,1,4,5,7,8,8,0
1,150,69,39,3,2,1,1,2,2,1,7,5,2,0,10,2,4,4,7,0
2,164,94,27,1,3,2,2,1,1,3,2,7,10,0,8,2,6,8,5,0
2,155,61,57,1,2,1,1,2,2,1,7,7,3,10,9,0,6,10,6,0
2,160,48,45,1,2,1,2,1,1,2,5,8,3,8,3,3,7,8,5,0
1,177,68,52,2,2,2,3,2,1,1,9,10,6,3,10,5,9,9,3,0
2,185,124,19,3,1,3,3,2,2,1,9,1,2,3,2,9,4,9,0,0
2,170,77,16,2,2,1,3,2,1,2,7,2,2,7,9,2,0,10,10,0
2,165,48,28,2,2,3,3,1,2,3,4,3,2,1,5,6,9,10,6,0
1,189,72,47,2,2,1,2,2,2,1,2,0,3,9,4,2,4,1,2,0
2,190,118,52,1,3,3,3,2,1,2,0,8,4,1,5,6,10,7,3,0
1,151,44,52,1,3,1,3,2,1,3,10,0,8,10,10,7,8,7,8,0
2,145,93,31,1,3,1,1,2,1,3,9,7,2,0,7,3,8,5,0,0
2,181,40,51,1,3,1,3,1,1,1,8,0,5,6,6,2,2,8,5,0
1,190,84,47,1,2,1,3,2,1,2,1,3,5,4,3,10,7,3,6,0
2,145,54,31,3,2,2,2,1,2,3,8,2,3,7,4,4,2,0,2,0
2,155,40,10,1,1,3,3,2,1,3,1,1,5,7,8,6,5,9,3,0
1,172,68,19,2,3,3,1,1,1,1,6,7,5,7,8,0,4,6,1,0
1,156,51,46,3,2,3,3,2,1,3,5,10,3,10,1,9,0,3,9,0
1,168,63,14,3,3,3,3,1,2,3,0,1,6,9,8,0,9,4,7,0
1,154,99,35,3,3,2,1,2,2,3,0,10,3,4,2,8,8,3,7,0
2,171,108,34,1,2,1,2,2,2,3,8,3,8,9,0,1,7,4,0,0
2,149,43,21,3,2,1,2,1,1,3,10,6,8,0,4,5,9,0,2,0
2,143,41,26,3,1,3,3,1,1,3,8,0,7,5,3,6,9,7,6,0
2,141,62,59,3,1,3,2,2,2,2,4,3,2,8,4,9,8,6,9,0
1,178,118,41,2,3,2,3,2,1,3,7,10,2,3,9,2,4,7,8,0
2,157,49,43,1,3,2,1,2,2,3,9,6,9,9,8,3,7,5,10,0
2,151,77,37,2,2,1,3,2,2,2,2,1,3,0,7,9,6,6,3,0
2,140,115,51,2,3,2,3,1,2,1,8,0,1,0,3,6,7,0,5,0
2,172,97,18,3,3,3,2,2,2,3,5,8,0,10,3,9,8,6,2,0
1,155,77,34,1,3,2,1,2,1,3,1,8,3,7,3,5,4,2,5,0
2,197,53,25,2,1,2,1,1,2,1,6,8,3,8,8,7,4,2,6,0
1,143,108,53,3,1,3,3,1,1,3,8,3,2,2,8,9,3,9,2,0
2,166,66,56,2,2,2,2,1,1,3,5,4,7,0,6,3,1,2,7,0
2,143,81,19,2,2,1,2,1,2,1,6,7,6,10,8,6,0,3,1,0
1,190,67,11,1,1,2,3,1,1,1,6,3,8,6,2,4,3,8,8,0
1,195,100,38,1,3,3,1,1,1,2,8,8,3,4,0,6,2,8,8,0
1,173,54,36,1,1,2,2,1,2,3,1,10,1,7,3,3,5,10,8,0
2,146,115,53,1,3,3,3,1,2,1,0,5,4,10,10,7,3,7,4,0
1,158,57,47,3,1,2,2,1,1,3,9,9,0,9,3,7,5,7,5,0
2,186,109,42,3,2,2,1,1,1,2,3,5,5,1,1,9,1,6,2,0
1,184,127,22,2,2,3,3,2,2,3,0,1,1,4,1,4,4,4,0,0
1,194,69,44,2,3,1,3,2,1,1,3,7,4,3,9,2,6,1,7,0
2,169,42,49,2,1,1,1,2,1,2,10,5,6,2,7,8,1,1,2,0
2,197,85,15,2,3,3,1,2,2,1,4,7,7,7,0,4,10,10,9,0
2,171,119,51,3,1,2,1,1,2,1,8,6,9,10,7,4,3,4,1,0
1,151,72,32,1,3,3,1,2,2,1,6,3,3,8,7,10,1,3,2,0
1,188,53,19,3,3,1,3,2,2,3,9,3,10,5,8,3,10,9,0,0
2,186,54,35,1,3,3,2,2,2,2,8,0,3,7,4,7,10,10,1,0
2,139,43,58,2,1,3,1,2,2,3,7,6,9,6,7,2,8,1,5,0
2,136,64,13,3,1,1,1,2,2,3,1,3,1,2,7,5,7,5,2,0
1,165,121,29,1,3,1,3,1,1,3,4,8,4,8,1,10,3,10,3,0
1,176,73,37,2,2,2,1,1,1,3,6,10,6,10,10,8,4,7,10,0
2,168,98,52,3,3,2,3,1,1,2,3,1,3,0,9,2,9,5,0,0
1,161,97,56,1,1,3,1,1,2,3,10,3,8,0,9,3,8,6,2,0
2,143,42,20,1,1,2,2,2,2,3,5,1,6,2,0,6,10,6,5,0
2,145,61,42,3,3,2,1,1,1,1,4,8,3,7,9,8,7,6,10,0
1,168,54,50,2,2,3,2,2,2,3,3,6,3,8,8,10,10,5,6,0
1,190,114,23,3,2,2,2,1,1,3,4,7,3,5,6,10,1,2,1,0
2,176,122,11,2,2,3,3,1,2,1,7,8,3,7,0,9,10,4,7,0
2,153,93,15,2,3,2,2,1,1,2,8,10,4,4,9,2,4,6,8,0
2,169,128,44,2,3,3,2,2,1,3,10,8,6,0,6,2,8,4,8,0
1,141,42,48,3,2,1,2,1,1,1,6,9,7,7,9,9,0,1,4,0
1,143,127,49,1,2,3,1,1,2,1,10,3,8,2,10,7,2,10,5,0
1,161,61,21,3,2,1,1,2,2,3,0,2,1,8,6,4,2,0,9,0
2,156,119,58,2,1,2,3,1,2,3,7,4,8,2,9,4,0,1,10,0
2,175,63,40,1,1,3,2,1,1,3,8,1,6,10,1,0,9,7,8,0
2,138,84,18,1,2,1,1,2,1,2,6,1,6,6,7,1,6,2,6,0
2,141,129,11,3,2,3,1,2,2,3,9,6,5,7,0,9,2,8,1,0
1,163,112,14,3,1,1,3,1,1,2,7,4,8,8,9,1,5,3,9,0
1,185,91,28,1,1,3,1,2,2,3,9,1,9,8,8,2,2,0,8,0
1,180,91,41,1,2,2,2,2,1,2,4,2,1,4,1,5,6,1,8,0
1,175,98,47,2,1,2,2,1,1,3,10,3,0,8,5,0,10,9,4,0
2,169,108,29,3,2,2,1,1,2,2,3,8,3,7,1,4,0,5,8,0
1,194,62,41,3,1,2,2,2,2,2,7,8,10,3,2,4,7,1,8,0
1,169,61,51,2,3,3,2,2,2,1,0,6,4,4,9,5,1,6,6,0
2,153,122,59,2,1,1,1,2,1,1,0,4,9,0,7,10,9,7,6,0
2,139,128,36,3,1,3,3,2,2,2,0,6,1,3,3,1,7,4,3,0
2,173,55,35,3,3,1,1,1,2,3,2,3,8,9,10,5,4,0,10,0
1,142,93,16,3,2,3,3,1,1,1,10,2,2,4,4,6,5,0,5,0
1,170,96,58,1,2,2,1,2,1,2,10,1,8,9,7,3,10,7,3,0
1,145,79,44,2,3,2,3,2,2,2,3,9,0,1,5,0,6,4,5,0
1,153,124,18,3,2,2,2,2,2,2,5,7,5,6,5,1,2,6,2,0
1,155,54,37,3,1,2,1,1,2,1,2,3,0,9,7,4,10,4,6,0
2,143,87,22,2,2,2,1,1,1,1,9,8,9,8,3,0,8,7,8,0
1,175,80,56,2,2,1,2,2,2,2,4,7,3,4,8,6,10,6,8,0
1,177,78,30,2,1,3,2,1,1,2,0,7,3,2,9,6,10,6,6,1
1,199,51,20,1,1,1,1,2,1,3,0,8,9,9,4,4,0,7,6,0
2,151,119,22,2,2,3,1,1,2,3,1,2,7,0,6,2,9,6,2,0
1,152,77,35,1,2,1,2,1,2,3,6,10,0,8,1,6,1,4,2,0
2,189,75,40,3,3,3,3,1,2,1,2,1,3,10,4,3,3,4,9,0
1,184,125,11,1,1,1,2,1,1,3,0,3,3,6,10,9,2,3,10,0
2,168,101,50,3,3,2,1,1,2,1,1,5,0,2,1,5,5,2,10,0
2,153,111,44,2,3,3,1,1,1,2,6,1,4,3,7,9,6,8,3,0
2,187,125,58,2,1,3,3,1,2,1,6,2,6,7,4,10,0,7,2,0
2,181,73,54,1,3,2,1,1,1,1,10,6,8,1,7,4,8,9,5,0
1,178,82,36,3,1,3,1,1,2,1,4,6,6,2,3,3,1,7,5,0
1,155,56,56,1,2,1,3,1,1,1,0,10,3,4,8,2,1,0,9,0
1,143,104,48,2,1,2,3,2,1,3,7,2,1,7,3,5,3,6,9,0
1,179,69,52,1,1,1,1,2,1,1,8,10,8,8,1,5,7,1,8,0
1,198,101,57,1,2,3,2,2,2,3,7,3,2,9,6,8,10,0,2,0
1,197,54,13,1,3,1,3,1,1,3,0,4,1,10,7,4,3,4,6,0
2,171,116,39,1,2,1,2,1,1,2,3,10,4,9,6,2,3,5,1,0
1,155,56,35,3,3,2,3,1,2,3,3,0,2,5,2,7,3,10,7,0
2,148,97,25,1,2,3,2,2,2,1,6,2,7,2,9,9,0,2,1,0
1,180,92,44,2,2,2,3,1,2,3,5,4,6,0,4,4,5,6,9,0
1,138,77,21,1,2,3,1,1,1,3,0,7,3,4,8,0,9,3,2,0
1,196,46,29,1,2,1,2,1,2,2,4,0,8,0,7,3,10,9,10,0
2,140,81,35,1,2,3,1,2,1,1,2,2,4,5,5,9,4,5,2,0
2,195,78,35,2,3,1,1,1,1,1,3,6,2,2,0,2,9,3,2,0
2,150,50,14,1,1,3,3,2,2,2,5,6,5,9,9,3,8,1,7,0
2,195,107,23,3,2,1,1,1,1,2,10,4,4,3,6,4,6,8,8,0
2,156,91,12,3,3,1,2,2,2,2,9,2,10,8,1,9,4,3,5,0
1,172,99,14,2,3,3,1,2,2,1,5,1,8,7,10,0,6,6,1,0
1,149,75,40,3,1,2,3,2,2,1,8,3,7,9,2,2,2,3,6,0
1,155,105,46,2,1,2,1,1,2,3,10,6,9,2,7,0,4,7,8,0
2,154,83,30,1,2,1,1,1,2,3,9,7,7,2,2,4,3,6,8,0
2,184,40,18,3,1,2,3,1,2,3,10,6,8,9,7,9,10,6,2,0
1,145,106,12,3,3,1,2,1,2,1,2,1,3,0,7,8,8,6,5,0
2,188,52,32,2,1,3,3,2,1,1,10,10,6,9,6,2,5,8,1,0
2,196,92,14,2,1,3,2,2,1,3,7,0,7,4,9,4,6,1,4,0
1,157,68,43,1,1,1,1,1,2,1,6,5,5,1,2,4,5,8,4,0
1,164,118,17,1,3,1,3,1,2,2,2,10,10,2,4,1,0,6,2,0
1,151,74,13,2,1,3,2,1,1,1,3,5,5,8,0,3,10,10,1,1
2,161,93,36,1,2,3,3,1,2,1,5,1,10,8,9,1,3,10,7,0
1,197,51,56,2,2,2,3,2,2,1,2,4,8,8,10,3,5,5,5,0
1,184,41,41,1,3,1,1,1,2,2,6,0,6,2,6,4,2,10,0,0
2,180,112,54,3,3,1,3,2,1,2,9,2,7,3,9,8,5,4,9,0
1,189,70,35,3,2,1,3,2,1,1,4,3,7,0,2,2,1,2,6,0
2,151,66,41,1,2,1,3,1,1,1,10,4,2,9,4,10,7,6,1,0
1,172,128,44,2,3,3,2,1,1,3,5,3,3,3,5,1,3,3,7,0
1,145,41,50,1,3,3,2,1,1,3,6,9,8,3,2,6,6,6,5,0
1,198,55,56,1,3,2,1,2,2,1,9,1,10,3,7,1,10,6,5,0
1,157,111,54,1,3,2,2,1,2,3,0,1,8,4,2,4,8,5,3,0
2,135,61,29,2,1,1,2,2,1,1,0,6,5,4,7,10,5,1,4,0
2,181,51,18,3,2,2,1,1,1,1,5,1,1,10,2,7,10,10,0,0
2,141,86,24,1,2,3,1,1,1,1,5,8,7,6,5,1,2,3,1,0
2,160,92,21,3,3,2,1,2,2,1,10,5,7,4,2,9,6,9,9,0
2,170,110,21,2,3,2,2,1,2,3,8,0,7,9,0,7,9,3,3,0
1,149,67,54,2,3,3,1,2,2,2,9,10,4,8,9,10,10,0,5,0
2,180,122,57,1,2,2,3,2,2,3,2,4,5,4,6,7,2,9,4,0
2,190,108,38,2,2,2,1,1,1,1,0,3,3,1,0,9,8,8,3,0
2,143,124,15,1,1,3,2,1,2,3,3,1,0,8,3,3,9,10,5,0
1,155,77,35,2,1,2,1,2,2,1,3,9,3,8,4,9,8,7,2,0
1,141,71,24,2,3,2,1,1,1,1,2,9,8,7,3,9,10,9,6,0
1,155,75,18,3,3,1,3,2,2,2,9,5,0,10,6,7,7,5,4,0
1,135,126,19,3,3,2,3,2,2,3,5,8,0,10,3,0,1,9,6,0
2,146,105,26,1,1,2,3,1,1,3,0,0,4,2,7,7,6,4,3,0
1,160,59,29,1,3,2,2,1,1,3,5,10,5,1,10,1,2,2,6,0
2,183,118,25,2,2,3,1,2,1,1,2,3,5,3,0,2,0,3,3,0
2,135,82,44,2,3,3,3,1,1,2,1,1,4,10,6,1,9,1,0,0
1,156,50,42,1,1,2,3,1,2,2,2,1,6,4,9,6,5,5,10,0
2,192,50,40,1,1,3,2,1,2,2,0,2,1,0,3,6,5,8,7,0
1,176,124,14,3,1,1,2,2,1,2,0,3,2,9,8,0,4,5,7,0
2,163,107,21,1,3,3,1,1,1,1,0,7,7,6,10,0,0,8,5,0
1,172,86,33,1,2,2,3,2,1,3,0,6,0,4,0,3,9,4,5,0
2,174,43,38,3,1,3,1,1,1,1,10,2,7,9,7,0,2,8,10,0
2,140,78,51,2,1,3,2,1,1,3,4,1,9,7,6,2,4,3,1,0
1,193,128,50,3,2,1,1,1,2,3,3,5,5,7,6,9,10,9,10,0
1,137,97,31,3,3,1,3,2,1,2,6,8,4,9,9,5,6,6,10,0
2,144,74,41,1,3,3,1,2,1,3,9,4,9,5,9,3,1,8,7,0
2,193,124,25,2,3,1,2,1,2,2,0,10,5,2,0,10,4,4,2,0
2,186,98,49,1,1,2,2,2,1,3,9,3,2,8,10,0,10,3,9,0
1,193,113,30,3,2,2,2,1,2,3,5,10,10,2,7,5,9,3,7,0
1,146,117,43,2,1,3,1,2,1,2,9,5,6,4,2,4,8,2,9,0
1,164,79,19,1,3,2,3,2,2,2,8,3,6,3,10,0,2,1,0,0
2,170,62,30,3,1,2,1,1,1,1,4,7,8,1,8,5,8,4,7,0
1,191,103,13,2,3,2,2,2,2,2,6,8,6,5,6,10,0,0,7,0
2,162,122,53,3,1,1,3,2,1,1,7,0,1,4,10,1,0,4,7,0
2,145,84,40,1,1,2,1,1,1,2,2,3,1,3,8,6,8,9,10,0
1,171,61,11,2,1,2,3,1,2,2,9,5,0,6,7,1,2,10,7,0
1,169,61,32,1,2,2,3,1,1,2,6,4,4,8,7,6,4,5,8,0
1,163,124,24,2,2,1,2,2,2,3,6,7,6,3,5,1,5,5,6,0
1,195,51,44,2,2,3,2,2,2,3,10,3,8,5,3,6,2,4,3,0
2,143,88,56,1,2,1,1,1,2,2,10,9,4,2,4,7,5,8,10,0
2,152,122,45,2,3,2,1,2,1,2,7,8,4,3,9,4,9,7,2,0
1,142,122,35,3,1,2,3,1,2,1,2,7,3,3,5,0,7,6,3,0
1,153,74,32,3,2,1,2,2,1,3,1,4,0,4,2,6,9,5,5,0
1,146,120,39,1,3,1,3,2,2,3,7,5,2,7,3,1,5,3,7,0
1,157,88,16,2,2,3,3,2,1,2,7,10,5,4,5,8,4,10,5,0
1,140,42,40,2,2,1,2,2,1,1,1,7,0,10,0,0,10,3,10,0
2,187,124,41,1,3,1,2,1,2,1,5,10,6,1,8,0,1,0,10,0
1,173,72,49,1,1,2,1,2,1,1,1,4,3,4,1,2,9,1,2,0
1,144,105,27,2,2,1,3,2,1,1,9,8,5,7,4,8,10,3,4,0
1,198,123,25,1,1,3,1,2,1,2,4,1,10,2,0,0,9,9,2,0
2,159,64,45,1,3,2,1,1,2,3,1,4,1,3,8,4,5,9,6,0
1,188,91,12,3,1,3,2,1,1,2,0,9,0,3,3,5,2,9,1,1
2,146,81,12,3,3,1,1,2,1,3,7,10,10,10,0,7,4,2,3,0
2,184,58,58,1,3,1,2,2,2,1,3,4,5,1,9,2,1,2,4,0
2,199,42,26,2,2,3,1,1,1,1,6,1,7,1,4,0,5,2,8,0
2,153,76,31,3,2,2,3,2,2,1,1,8,2,3,10,2,2,5,1,0
1,174,57,42,1,1,3,2,1,1,3,7,1,1,10,1,9,2,8,9,1
1,139,90,49,1,2,3,1,2,1,1,10,2,4,5,10,0,10,5,5,0
2,152,95,42,1,2,2,2,1,2,3,3,2,6,3,5,7,1,6,5,0
1,160,63,29,3,1,2,3,1,2,2,8,3,10,8,7,1,8,4,2,0
1,179,52,32,1,2,1,2,2,1,2,6,10,7,4,8,9,7,6,3,0
1,140,55,45,3,1,2,3,1,2,1,4,2,7,4,8,3,1,0,7,0
1,162,64,19,1,2,1,3,1,2,3,2,0,3,9,8,2,0,8,9,0
1,185,69,59,1,2,2,1,1,2,2,10,7,2,4,8,1,5,7,4,0
1,140,41,16,1,1,3,2,2,1,3,4,1,9,10,5,5,0,8,1,0
1,169,81,57,2,3,2,3,1,2,3,0,1,10,10,0,10,1,10,5,0
2,142,122,11,3,1,1,3,2,2,2,2,9,7,7,9,0,7,1,8,0
2,188,105,58,1,2,2,1,2,2,3,10,4,8,10,5,7,0,1,2,0
2,177,52,15,2,3,2,3,2,2,3,3,5,5,8,9,6,6,0,2,0
1,144,100,14,2,2,3,3,2,2,1,10,10,3,1,2,8,1,6,9,0
2,170,66,32,3,3,3,2,1,2,3,9,7,1,7,6,8,10,9,6,0
2,193,105,36,3,2,2,2,2,2,2,0,6,2,7,3,9,4,10,10,0
2,189,119,30,3,1,1,2,2,1,3,10,3,1,6,0,7,6,5,10,0
2,179,59,11,1,3,2,1,2,1,3,1,9,4,0,9,2,10,10,1,0
1,155,70,51,1,3,1,2,2,2,2,3,10,3,2,4,5,10,1,1,0
1,167,100,26,1,3,3,2,2,2,1,2,6,10,6,3,3,0,7,1,0
1,137,65,57,2,1,2,1,2,2,1,8,7,8,4,6,6,3,0,0,0
2,142,78,14,1,2,2,3,1,2,2,7,5,2,10,8,0,5,10,1,0
1,193,117,10,2,2,1,3,2,1,3,7,9,8,7,8,6,9,8,1,0
1,179,102,48,3,1,1,3,2,1,3,1,3,1,4,2,2,8,9,3,0
2,151,86,23,2,1,1,3,2,2,1,10,10,4,0,4,7,0,5,10,0
1,184,60,52,3,2,3,3,2,2,1,9,7,9,3,10,4,7,1,7,0
2,155,65,12,3,2,3,3,2,1,2,7,5,5,5,9,10,4,7,6,0
2,135,40,31,1,1,3,2,2,2,1,4,4,4,6,9,5,2,10,4,0
1,182,96,14,2,3,3,3,2,2,1,9,2,8,1,4,8,10,5,1,0
1,149,105,27,2,3,3,2,1,2,3,7,9,1,8,7,8,5,1,6,0
2,141,115,20,1,1,3,1,2,1,1,9,5,9,3,9,7,6,10,7,0
2,173,97,23,3,1,2,3,2,2,2,0,7,2,2,6,8,1,9,9,0
1,159,59,42,2,2,3,3,2,2,1,4,9,2,8,8,4,7,7,5,0
1,156,128,48,2,1,1,3,1,1,3,3,8,4,6,3,8,8,9,8,0
1,185,67,58,1,1,2,3,1,2,1,5,0,9,1,3,0,9,2,10,0
2,146,75,17,3,1,3,3,1,2,3,8,4,3,2,7,5,1,1,6,0
2,162,52,44,1,2,1,2,2,1,3,8,5,0,2,9,1,3,10,0,0
2,169,40,52,3,1,1,3,1,2,2,2,4,9,9,5,0,2,0,2,0
2,141,115,30,1,2,2,3,2,2,2,4,8,6,5,8,10,3,3,4,0
1,183,87,40,1,3,1,3,1,1,3,0,1,7,6,3,3,6,10,8,0
2,191,97,29,2,3,2,2,2,2,1,4,0,9,6,0,7,4,10,0,0
2,157,84,23,1,1,3,3,1,1,1,10,7,2,8,2,0,2,8,9,0
1,169,49,41,2,2,2,2,1,1,1,1,1,2,10,5,4,2,5,9,0
1,164,77,33,1,2,2,3,2,1,3,5,5,0,4,8,1,10,5,10,0
2,139,65,20,2,3,1,2,1,1,1,8,0,9,6,4,10,0,1,8,0
2,181,125,50,1,2,1,1,1,2,1,0,1,6,10,0,1,3,8,1,0
1,181,93,26,2,3,3,2,2,1,2,4,10,7,6,0,4,9,5,0,0
1,198,124,55,3,2,3,1,1,2,3,6,8,3,4,1,4,1,1,4,0
2,153,71,19,3,2,1,3,2,1,1,6,1,7,9,0,4,10,1,10,0
1,186,57,46,1,1,3,3,1,2,1,4,2,1,8,7,6,8,1,0,0
2,158,67,26,2,1,1,1,2,1,1,4,10,4,6,9,0,5,10,5,0
2,138,122,51,3,1,2,1,2,1,3,6,0,10,1,9,4,1,2,1,0
2,189,100,12,2,2,3,2,2,1,1,5,8,10,2,7,2,6,3,3,0
1,187,86,15,3,3,1,2,1,2,1,10,7,10,6,8,0,8,9,3,0
2,168,93,57,3,3,2,1,1,1,3,0,1,8,0,5,10,2,0,0,0
2,177,44,19,3,1,3,1,2,2,1,1,5,2,5,6,5,1,2,3,0
2,184,56,50,2,1,2,1,2,1,2,3,6,10,7,10,3,6,7,6,0
2,158,82,30,3,1,2,3,1,2,1,5,4,10,8,7,7,5,4,10,0
1,158,73,31,1,2,1,1,1,1,2,2,5,2,9,10,9,8,10,10,0
1,166,40,54,3,2,1,1,2,2,3,2,9,0,10,10,10,1,8,6,0
1,189,80,12,2,2,2,2,2,2,3,8,8,6,1,4,2,2,10,4,0
1,199,49,42,2,1,1,1,1,1,2,9,10,7,8,5,4,7,3,5,0
2,180,82,39,2,1,1,2,2,1,2,6,1,10,6,1,9,10,7,6,0
2,186,97,28,3,3,1,2,1,2,1,7,8,5,2,0,3,9,6,4,0
2,145,56,46,1,3,1,3,2,1,1,1,3,0,1,0,10,8,6,0,0
2,172,74,19,2,3,1,2,2,2,3,2,10,2,9,9,4,6,10,3,0
2,198,127,13,2,2,3,2,2,1,1,5,4,8,5,9,2,3,1,9,0
2,169,123,54,1,3,2,3,1,1,3,10,4,0,0,5,0,1,5,8,0
1,151,120,53,2,2,1,1,1,2,3,0,1,1,0,8,7,5,2,8,0
1,187,49,39,3,1,1,2,1,2,1,4,6,0,10,6,8,10,7,1,0
1,142,68,31,3,1,1,3,2,2,3,1,2,8,10,6,1,6,10,5,0
2,146,108,42,1,1,1,3,1,2,2,7,0,5,8,0,5,6,0,0,0
1,137,53,31,2,3,1,2,2,1,2,9,0,1,0,3,7,9,8,0,0
2,183,41,25,2,1,2,2,2,2,1,1,8,6,6,10,2,0,4,6,0
2,167,100,44,1,2,3,1,1,1,2,3,6,10,0,2,0,3,1,7,0
1,175,117,44,1,2,2,1,1,2,3,9,5,10,5,1,7,9,1,2,0
1,166,111,36,1,2,2,2,2,1,2,4,6,0,3,10,0,8,5,4,0
2,193,41,38,1,1,2,1,1,1,1,0,2,0,5,7,3,6,1,0,0
1,160,71,19,1,3,3,3,2,1,2,3,8,9,3,10,10,9,4,7,0
2,137,117,47,3,3,3,2,1,2,3,5,4,2,9,4,7,9,5,9,0
1,192,102,58,1,2,2,2,2,1,1,8,5,0,4,9,4,7,0,6,0
1,144,121,44,3,3,1,1,1,1,2,5,1,4,2,6,8,0,2,9,0
1,155,44,40,1,1,2,2,1,2,3,6,8,3,6,1,9,1,6,10,0
2,157,100,40,2,3,1,1,2,1,1,5,4,3,0,9,8,7,7,5,0
1,193,74,31,3,1,1,2,2,1,2,6,9,10,1,3,4,8,7,6,0
2,178,103,48,1,3,3,1,2,2,2,0,6,0,2,10,3,2,1,3,0
2,145,42,27,1,3,2,2,1,1,1,2,10,4,6,1,10,3,3,1,0
1,151,61,40,3,3,2,3,2,1,1,7,0,0,6,1,10,6,3,7,0
2,180,90,45,2,2,3,3,2,2,1,5,9,4,3,6,2,10,1,0,0
2,195,99,45,1,1,3,1,1,2,1,4,0,8,9,3,10,5,1,10,0
2,164,128,28,3,1,3,1,1,2,1,0,7,4,9,1,8,3,6,5,0
1,160,90,34,2,2,2,1,2,2,1,10,0,5,10,3,4,9,0,5,0
2,153,74,12,1,2,1,3,2,2,1,0,4,9,7,2,3,5,8,5,0
2,135,42,52,1,1,3,3,2,2,2,9,7,2,7,10,7,4,6,2,0
2,155,109,57,1,2,2,1,2,2,2,0,2,4,5,8,4,9,0,1,0
1,172,41,38,3,1,1,2,1,1,1,1,1,4,0,0,10,8,0,7,0
2,137,114,16,1,2,2,2,1,2,2,6,10,0,7,9,7,1,2,1,0
1,164,112,16,2,3,3,3,1,2,2,1,2,10,0,0,9,2,3,3,0
1,150,106,56,1,3,3,3,1,2,3,2,10,6,1,2,7,3,2,5,0
1,150,72,17,2,1,1,2,2,2,3,5,2,9,9,1,1,2,4,5,0
1,156,95,49,1,1,3,3,2,2,1,4,6,9,4,3,7,4,2,9,0
2,139,83,14,3,1,1,3,1,1,1,6,10,1,5,9,2,7,7,1,0
2,176,112,28,2,3,3,2,2,2,1,9,0,6,1,7,8,8,0,3,0
1,156,100,37,1,2,1,2,2,1,3,4,8,10,0,1,2,7,0,1,0
2,158,117,45,3,3,3,3,1,1,2,0,5,8,9,6,7,7,9,0,0
1,192,91,46,3,3,3,3,2,1,2,2,8,2,10,10,9,10,9,6,0
2,179,48,28,2,2,3,1,1,2,2,7,8,5,5,7,0,7,0,9,0
1,146,122,35,2,2,2,3,1,2,3,0,3,5,5,4,0,2,0,9,0
2,180,65,16,1,3,3,2,1,2,1,8,10,10,9,3,7,0,10,9,0
1,162,81,11,3,1,2,1,1,2,1,2,3,0,2,5,4,10,8,5,0
1,160,60,42,3,1,3,1,2,2,2,7,6,1,6,6,5,5,7,6,0
2,147,107,41,1,1,1,1,2,1,2,6,3,2,5,2,4,10,4,3,0
2,146,53,57,1,1,2,1,2,2,2,6,6,8,9,6,0,8,3,5,0
2,136,121,41,3,1,2,2,1,1,1,8,0,3,9,1,2,6,8,6,0
2,180,129,43,3,3,2,1,1,1,2,4,6,2,0,7,0,4,1,3,0
2,145,64,25,2,2,1,2,2,2,2,9,1,3,5,10,1,8,2,2,0
1,159,120,32,3,1,2,3,1,1,1,9,7,3,10,7,3,8,9,1,0
2,135,44,19,3,2,3,1,2,2,3,5,2,5,5,0,1,6,10,6,0
2,181,52,26,1,2,3,3,2,1,1,7,2,8,8,5,6,2,9,5,0
1,171,102,57,2,2,1,1,2,1,1,10,6,5,8,1,8,8,3,9,0
1,179,52,32,3,3,2,1,2,1,2,5,6,7,2,9,7,10,1,0,0
2,147,40,33,3,3,2,2,2,2,2,5,6,3,7,10,7,0,0,5,0
2,167,114,12,3,2,2,2,1,2,2,4,4,3,3,0,3,7,8,7,0
2,173,122,42,3,3,2,1,1,2,2,9,4,0,8,0,10,8,9,1,0
2,183,95,38,2,1,1,2,1,1,3,2,4,0,6,0,7,6,3,7,0
2,163,101,30,2,2,2,3,1,1,3,2,8,8,0,1,3,4,4,9,0
1,176,129,13,1,3,1,1,1,2,1,4,5,2,1,7,6,9,6,9,0
2,172,77,25,2,3,2,2,1,1,3,10,0,8,5,10,8,4,10,1,0
2,185,58,30,1,3,2,2,2,1,2,5,1,5,10,9,7,4,9,4,0
